,id,date,time,timezone,geo,usr_location,text
243,1299134429202452483,2020-08-27,19:59:19,EDT,,,"Hi. We don't want to see you without the connection you expect. There have been no outages documented today. Please DM with specifics about your current configuration at home. -Erica
"
244,1299134119100719109,2020-08-27,19:58:05,EDT,,"Texas, USA","Good news everyone, according to entergy automated text replies, there is no power outage at my house, I guess my house doesn't realize that yet. By the way, is it ok to eat the warm mayo from fridge?
"
245,1299131703655649280,2020-08-27,19:48:29,EDT,,,"I mean, it is their fault, cause they gave no warnings and apparently don't know when they're turning it back on, despite them saying it was going to be back on at 1:30pm. It literally took me and my parents ~45 mins to even get the announcement that there was a widespread outage
"
246,1299127062788280323,2020-08-27,19:30:03,EDT,,"236 Cowan Road, Dickson, TN","⚠️ SCATTERED OUTAGES ALERT ⚠️ The severe weather system moving through the area has left us with multiple outages across our system. Crews are already working resolve issues quickly and safely.  💡 Don’t forget! 💡  We now have an outage map for YOU at  http://outage.dicksonelectric.com ! pic.twitter.com/EWuQfFY5c4
"
247,1299120028634304517,2020-08-27,19:02:05,EDT,,,"Hi! So there was a huge power outage in my area so I won’t be uploading till later at night if everything is back to normal! If not tomorrow there will be new content! I apologize.
"
248,1299119302306562050,2020-08-27,18:59:12,EDT,,Memphis ,"The Xfinity outage is working in my favor. I have AT&T but my professor has Xfinity. No class tonight I guess 🤷🏾‍♀️.
"
249,1299117364894511104,2020-08-27,18:51:30,EDT,,,"Telstra is getting worse at servicing it’s customer. Can only contact via texting service. If you don’t give personal details they disconnect you! Telstra is a disgrace. @Telstra @outage @VicOmbudsman @consumervic
"
250,1299112748077461521,2020-08-27,18:33:10,EDT,,,"If you'd kindly pop us a DM as requested with your full postcode, we'd be able to message you via that channel and provide an update on any outage we do find. At the moment, we don't know your current location so we wouldn't be able to do this. Alex  https://twitter.com/messages/compose?recipient_id=20678384 …
"
251,1299112657169969152,2020-08-27,18:32:48,EDT,,Thousand Oaks,"Anyone else experiencing power outage in T.O.? (I thought it was just me because we are having some work done at home involving electrical things and figured something had gone wrong until my neighbors volunteered theirs was out.)
"
252,1299112075432808448,2020-08-27,18:30:29,EDT,,"Dallas, TX","Hi Patti, we just wanted to check in. Are you still experiencing an outage?
"
253,1299110964088971266,2020-08-27,18:26:04,EDT,,,"🟢 Grand: ""Yo Cruz, is your WiFi up at work?""  ✨Me: ""Yeah, internet's just fine over here.""  🟢 Grand: ""Kay... there's a complete WiFi power outage on our provider.""  ✨Me: ""...""  🟢 Grand: ""...so can I crash at your work for a bit?""  ✨Me: ""Don't you dare embarrass me.""
"
254,1299109733253541890,2020-08-27,18:21:11,EDT,,"Pasco, WA","Crews have found the source of the outage at the Ruby substation and are working to restore power. At this time, we don't have an estimate on when power will be restored. We are working as quickly and safely as possible. #FranklinPUD
"
255,1299109658511187968,2020-08-27,18:20:53,EDT,,Eastside St. Elsewhere,"Yerp. AT&T never had an outage.  https://twitter.com/slypayne/status/1299105181259444224 …
"
256,1299108727266725890,2020-08-27,18:17:11,EDT,,"Tioga County,  NY","Power outage. Can't even cook inside. Going out. Won't be able to watch RNC tonight at this rate.
"
257,1299105307843604480,2020-08-27,18:03:36,EDT,,New Haven CT USA,"Looking at the outage map, and taking screen shots to compare who gets restored first. Noticed Seymour not mentioned with 911 out. The 443 customers that can’t use generators lost power for about 2 minutes well after the worst passed. Let’s see if it remains up through the night.
"
258,1299104158432231430,2020-08-27,17:59:02,EDT,,Shalimar ,"Dear @Xfinity, fix it geezus. The internet outage happened at the most critical part of the meeting. Is @ATT wireless having issues too? My phone is saying slow wireless connection.
"
259,1299102762047803397,2020-08-27,17:53:29,EDT,,Eastside St. Elsewhere,"Now I see why Comcast is bad. AT&T internet might be slow and garbage but I never had an outage.
"
260,1299095591801286656,2020-08-27,17:24:59,EDT,,"The Woodlands, TX","Over 4 hours without power here! Doesn’t seem like it’s really a rolling or periodic outage at this point.
"
261,1299093242735194113,2020-08-27,17:15:39,EDT,,Ontario,"Hi Cath, I’m sorry to hear the app didn’t work. Please report the outage by calling our outage line at 1-800-434-1235. Thank you - SS
"
262,1299089334411329536,2020-08-27,17:00:07,EDT,,"Hartford, CT","I feel really bad for them if @EversourceCT  is their utility provider. At least UI is a little better. Not sure anyone beats @ConEdison for storm response. Am kinda new to CT. Didn't know utility providers did NOT give customers reimbursement for food after power outages! 😱😱
"
263,1299088065621680128,2020-08-27,16:55:05,EDT,,"Arizona, USA","Wouldn’t it be nice if internet service providers reduced your bill by $5 every time a multi-hour outage occured?  F*cking Cox internet has gone down for its monthly outage of at least 3 hours.   This is ridiculous. I have class. I have work.
"
264,1299082332649992192,2020-08-27,16:32:18,EDT,,"Florida, USA","Dose anyone have AT&T Uverse? If so, are you having an outage?
"
265,1299081122723147777,2020-08-27,16:27:30,EDT,,,"@ATT any update on the outage in Ridgecrest,ca #att
"
266,1299077544474370048,2020-08-27,16:13:16,EDT,,,"Solar panels never degrade. They're worse than plastic in landfills and what it takes to make them. And without subsidies they Aren't affordable for most. We have no better efficient energy than oil. Look at the power outages in California. That's ""green"" energy on display.
"
267,1299075175967850497,2020-08-27,16:03:52,EDT,,,"me: man that power outage at the beginning of august was terrible I hope that doesn’t happen again  nature: haha guess what
"
268,1299073777897074688,2020-08-27,15:58:18,EDT,,"Iqaluit, Nunavut","Update:  @Bell hasn't replied to my email or followed up on the open ticket number we have. When the outage first occurred I was at 9GB of usage, it slowly trickled to 11GB. The signal was so weak the Turbo Hub modem couldn't even run a home wifi network.   @CRTCeng
"
269,1299071474683310080,2020-08-27,15:49:09,EDT,,,"Cause these outages ain’t it, boss. Never had this problem with AT&T Uverse 🤔
"
270,1299060530305359872,2020-08-27,15:05:40,EDT,,"Los Angeles, CA","I switched to Spectrum because I had to. AT&T didn’t offer anything fast enough for heavy media upload/downloads for work. When I lived super close to you my internet sucked. Now that I’m farther from the mountains it’s not too bad. Still sucks though. Just less outages it seems.
"
271,1299058366078226434,2020-08-27,14:57:04,EDT,,19y/o,"okay so my wifi had an outage last night, i was awake until 6:30am because i don’t have data on my phone and i couldn’t use my “tv” because it needs wifi to work and i need the tv to sleep so i played on my phone for awhile and then at 5am i got really really bored and made a-
"
272,1299056902500950018,2020-08-27,14:51:15,EDT,,"New York, USA","Well my ISP has an outage in my area and I won’t have internet until 6pm at the latest.  I hate it here.  https://twitter.com/matteanyan/status/1299054397926838273 …
"
273,1299054054958653442,2020-08-27,14:39:56,EDT,,United States,"Really at @CoxComm @CoxHelp again in a fucking outage and wasn't notified so are you going to pay my other half for wages lost because she can't work because yoyr says service will be down until after 8 pm! 4 hours that she will miss!! Fix your fucking service assholes!
"
274,1299046494792810496,2020-08-27,14:09:54,EDT,,,"Maybe you should prepare for a power outage at your mansion!! Don’t want your family getting hurt!!
"
275,1299044203364843523,2020-08-27,14:00:47,EDT,,"Huntington, WV","And here I am, a few hours shy of 48 hrs w/ no power & NO RESTORATION TIME LISTED. I get that my little outage area isn't the only one in town, but holy shit, at least give us a MFing idea of when it will be restored. 1/  https://twitter.com/AppalachianPowe/status/1298687697402368001 …
"
276,1299037035592740864,2020-08-27,13:32:18,EDT,,"El Paso, Texas","@Ask_Spectrum 2nd outage in a week.. kinda wishing @ATT was available in my area so I could keep working at home..
"
277,1299026378256351232,2020-08-27,12:49:57,EDT,,Colorado,"A new school year started online at @SVVSD just over a week ago. Though it's mostly been a smooth start (the district doesn't use Zoom, thereby avoiding the massive outage on Monday), it's going to be anything but a normal year.  https://www.lhvc.com/story/2020/08/26/education/families-teachers-navigate-weird-first-week-of-svvsd-online-learning/5701.html …
"
278,1299025539215372289,2020-08-27,12:46:37,EDT,,,"I hate @comcast @Xfinity they keep having outages in the middle of the day everyday it seems like. As if kids aren’t at virtual school and parents aren’t working from home this is ridiculous
"
279,1299015660253704194,2020-08-27,12:07:22,EDT,,,"Of course Fortnite servers are screwed on the day everyone wants to play on. What a world, I’m going to play core. At least they don’t have “major outages” pull it together Fortnite.
"
280,1299012355611938819,2020-08-27,11:54:14,EDT,,"Iowa, USA","And the call goes like “Someone already reported the outage.” “Okay. Any ETA on a fix?” “Nope.” Carmen at @MediacomSupport while I appreciate clear and concise answers, I feel like you didn’t actually look and see if there was an outage.
"
281,1299010112716255232,2020-08-27,11:45:19,EDT,,"New England, USA","I do apologize that my current commissions didn't roll out as quickly as hoped. Between losing most of the week at the beginning of August from a multi-day power outage and my anxiety continuing to get worse it's been real hard getting things done :/
"
282,1299008078990499845,2020-08-27,11:37:15,EDT,,Indiana,"So far in this first week of class: Zoom went down, authentication services went down, media platform hosting online videos in LMS went down, and now a campus wide internet outage. Don't know if I should be mad at IT, or go buy them a beer because of the week they've had.
"
283,1299006111723532293,2020-08-27,11:29:26,EDT,,"Boston, MA","Yeah, hate this. Especially dangerous online, when an internet outage can take down your exam. At the same time, I find some students won't read material unless there is a test. I have to hope the studying is the learning. . .
"
284,1298998454790656000,2020-08-27,10:59:00,EDT,,Laying in bed,"So uhh  Hurricane Laura's up...and it maaay be coming my way  I know that I don't get on here as often as I should, but like, if I'm not on by then, it might be a power outage, at best, or maybe just strong winds.  Either way, I can assure I'll be A-Okay!
"
285,1298996777006186497,2020-08-27,10:52:20,EDT,,"Melbourne, Victoria","Driving home devan and I were looking at all the power outages, hoping that wasn't us too. well it wasnt!! rather:  pic.twitter.com/x00f22RA09
"
286,1298996630314602496,2020-08-27,10:51:45,EDT,,,"Louisiana Bar Exam Watch:  At least 400K people without power after Hurricane Laura's devastation. Outages likely to grow & fixes slow.  @LaRights notes LA SCt is scheduled to open tomorrow. Unclear if that happens. If it doesn't, Monday's #LAbarexam likely changes in some way. https://twitter.com/LaRights/status/1298987852835860482 …
"
287,1298996274943766528,2020-08-27,10:50:20,EDT,,San Diego,"💩 to @attcares because Slow. Constant drops on zo…  AT&amp;T in United States: speed, performance, outages and user reviews 👉  https://internet.fing.com/provider/AT%26T%20U-verse/US?utm_source=mobile_share&utm_medium=twitter&utm_campaign=dropdetect … #fing #internet #AT&amp;T  via @fingapp @outagedetect
"
288,1298995848315940866,2020-08-27,10:48:39,EDT,,,"Also seeing reports of some damage and outages in Port Arthur, but overall looks like they dodged a very scary bullet. Here's the notice ending the evacuation order for Jefferson County, effective at 10am, so ppl who evacuated will likely head back soon if they haven't already  pic.twitter.com/XfSisDxque
"
289,1298995133002600448,2020-08-27,10:45:48,EDT,,"Raleigh, NC","3 people work from home and 1 goes to school virtually and @ATT says their outage won’t be fixed until tomorrow. So we just miss all mandatory meetings and speaking gigs? Hotspots don’t stream for meetings and live speaking 🤦🏻‍♀️ #Raleigh
"
290,1298992433062060036,2020-08-27,10:35:04,EDT,,Hamilton County Ohio,"How prepared are you for a power outage? Check the list in the graphic below and take steps to #BePrepared TODAY! Don't forget to sign up for weather alerts at  http://www.alerthc.org . #cincywx pic.twitter.com/kTtYXpsU83
"
291,1298984668667117568,2020-08-27,10:04:13,EDT,,she/her ,"i'm so ia and because of the outage i couldn't do my hw 😸👎🏻 at least like most of the people in my area have an outage so we all have an excuse
"
292,1298974199067947011,2020-08-27,09:22:37,EDT,,"Little Elm, Texas","@MyAquaAmerica Can someone please check the water outage in Little Elm, TX today? My 1st call went to you at 3am. Second call at 8 am. Second call your staff so no reports of this outage, meaning my 1st call wasn't sent to proper location. This is the second time in 2 days...
"
293,1298969871460397058,2020-08-27,09:05:25,EDT,,"Colorado, USA","I've done that, several times. It does nothing. I can't speak to a customer service rep and at this point your $10 credits aren't enough. You've cost me over $2500 in lost wages due to the outages. This is unacceptable. You can have some high level form of management call me.
"
294,1298968211581554688,2020-08-27,08:58:49,EDT,,"Grand Rapids, MI & Chicago, IL","Limited outages at gas stations in LA and TX so far, but as folks start to get out this morning I suspect numbers will rise. Still doesn't appear difficult to find gas, however.
"
295,1298963667736821761,2020-08-27,08:40:46,EDT,,"Houston, Texas USA","In #LibertyCounty early reports that highest sustained winds were 28 mph/gusts to 38 mph—not even reaching TS strength. Some rain, but no power outage at our place. Looks like #HurricaneLaura just missed us to the East. Now it’s time to gear up to help our neighbors. #HouWx #TxWx
"
296,1298963235199225856,2020-08-27,08:39:03,EDT,,"Farmington, MN","We have an outage affecting about 800 in Eagan. Personnel are working on it. We don't know the cause at this time. You can see outages on our outage map:  https://www.dakotaelectric.com/report-an-outage/view-outage-map/ … Estimated restore time is about 9:30, but that can vary depending upon the cause. pic.twitter.com/eNEGyGm3kM
"
297,1298953075089121280,2020-08-27,07:58:41,EDT,,"here, there, and there too...","Will do......only expecting gusts up to 60, with sustained at 30-40......3-5 inches of rain......shouldn't be too bad......probably just some power outages and minor flooding in some areas......👍👍
"
298,1298951850142597121,2020-08-27,07:53:49,EDT,,"Atlanta, Ga","Our school district is all remote for at least 9 weeks. Started Monday, apart from a power outage at our house due to 3 destroyed power poles by an 18 wheeler & zoom crashing wasn’t too bad. She’s doing school with 2 best friends but they’ve been together all summer. Freshman HS
"
299,1298949672699133952,2020-08-27,07:45:09,EDT,,"Yellow Springs, OH","WYSO’s engineers will perform maintenance on our FM antenna this morning beginning at 9:15am. This work requires our transmitter to be off for approximately 30 - 60 minutes so listeners to 91.3FM will experience an outage. Our stream won't be affected.  https://www.wyso.org/2020-08-26/wyso-antenna-maintenance-thursday-august-27 …
"
300,1298945069811105792,2020-08-27,07:26:52,EDT,,"Orlando, FL","Unit check! (and don't even start counting the hours on power outage, it's like picking at an open wound. But if it turns out to be extended, you're welcome here for an Orlando Sabbatical)
"
301,1298928785593597953,2020-08-27,06:22:10,EDT,,"Truro, England","Can't reach Kensa by phone? Due to a temporary outage affecting our phone supplier, we have intermittent issues with our phone lines. If you can't get through, please contact us at info@kensacontracting.com instead. We apologise for any inconvenience. Updates to follow.
"
302,1298927899714691073,2020-08-27,06:18:38,EDT,,Truro,"Can't reach Kensa by phone? Due to a temporary outage affecting our phone supplier, we have intermittent issues with our phone lines. If you can't get through, please contact us at info@kensaheatpumps.com instead. We apologise for any inconvenience. Updates to follow.
"
303,1298909969807560705,2020-08-27,05:07:24,EDT,,"Cayce, South Carolina","There was/is at least a partial Verizon outage down here. Our VZ Streaming hotspots are dead and have been for an hour or two. Everything is being handled via AT&T and some T-Mobile. I’ll send some texts and let you know ASAP.
"
304,1298909522975752193,2020-08-27,05:05:37,EDT,,|| One Of God's Limited Editions ||,"You haven't experienced power outage at ECG office before eh. Ghana we dey. 🤣  https://twitter.com/maame_amakye/status/1298731950610538496 …
"
305,1298901340454707200,2020-08-27,04:33:06,EDT,,melb↔️perth↔️sg,"been in calls from 11 till 6 so i ain’t mad at this storm causing power outages
"
306,1298892520164737024,2020-08-27,03:58:03,EDT,,"California, USA","@Ask_Spectrum remember about 8 days ago when I tweeted at you about the internet outage and all you did was discount me for next to nothing ? Well guess what outage again within 8 days, this time I won’t take anything less than 100% refund for this month. Thanks.  https://twitter.com/koshjoshbgosh/status/1295988430216687616 …
"
307,1298880350089654272,2020-08-27,03:09:42,EDT,,Bangalore,"Why is there a power outage every day  minimum one hour at random intervals during working hours ? How can we wfh if this is the case every day? Why can't we have a well informed power cut if it's unavoidable? #bescom
"
308,1298879163961663489,2020-08-27,03:04:59,EDT,,"Chicago, IL","Internet down. Called Comcast. “Scheduled” outage for more than 4 hours due to “maintenance.” Lame. Didn’t tell me, their CUSTOMER, ahead of time. Some of us work at night. Bad service from Comcast as usual. #comcastoutage @comcast https://twitter.com/detectordigi/status/1295971858706132998 …
"
309,1298875933265461248,2020-08-27,02:52:09,EDT,,support@start.ca,"Well that doesn't look good. I'm not sure what would be causing it, there's no outages posted for Hamilton at the moment but I'm sure it's something our support team can get to the bottom of. Please feel free to give us a call at 1-866-434-5888 24/7 and we'll be happy to help.
"
310,1298872410180067329,2020-08-27,02:38:09,EDT,,"New Orleans, LA","I had AT&T once too LOL it was horrid for me. But I’ve had Comcast in Cali, Mississippi & Louisiana & they’ve always given us so much trouble & always had an obnoxious amount of outages. We had the 1T download which was dope, but it always went out on us randomly. ._.
"
311,1298863988462280704,2020-08-27,02:04:41,EDT,,Johannesburg,"Hey André, I apologise for the trouble caused by the downtime. I've had an outage recently and we are, unfortunately at the mercy of the fibre provider since all ISP's get affected. I wouldn't advise changing ISP's due to this and I'm sorry it was communicated like that.^Simphiwe
"
312,1298855894051151872,2020-08-27,01:32:31,EDT,,"Atlanta, GA","Here we go again with the @Xfinity bullsh*t. It would be nice to get an email if you're scheduling outages from 1am - 6am. I'll be calling @comcastcares for my bill credit. Not everyone is sleeping at this time!! 🤷🏾‍♂️
"
313,1298854920901324800,2020-08-27,01:28:39,EDT,,"Harrisonburg, VA","@xfinity is having an outage in my area when I was watching the news to find out what's going on with the hurricane, so now with this news there's another reason not to like them
"
314,1298854310567010304,2020-08-27,01:26:13,EDT,,,"@Optus I received a text saying the outage in my area (Elsternwick Vic) was fixed at 12:45pm but I still can’t connect to my NBN... I have reset the modem a few times already... Is there another outage?
"
315,1298846684663840768,2020-08-27,00:55:55,EDT,,"Sonoma County, CA","Oh and he forgot I started the morning w a power outage 3 mins before zoom school started, my 6th grader declared he doesn’t want to do this anymore (day 3) and our party of five at home had no outdoor activity due to horrible air quality from fires. Glass half what?  https://twitter.com/DanRather/status/1298808095468957697 …
"
316,1298845462477168640,2020-08-27,00:51:04,EDT,,"Oceanside, CA","Oceanside had a power outage that affected 4,500 homes. Power went out at 9 PM Tuesday and didn't get back up until 3:45 PM Wednesday. We didn't lose power but our lights did flicker several times Tuesday around 9 PM.
"
317,1298843392143630338,2020-08-27,00:42:50,EDT,,,"Iowa recently flattened by 100 MPH derecho winds and northeast United States suffering days of power outages from Hurricane Isaisas.  And Trump and others at the GOP Convention don't even mention climate change and global warming!  Like 180,000 dead Americans, just a hoax!
"
318,1298839655824097281,2020-08-27,00:27:59,EDT,,404/770/407,"@GetSpectrum every night at the same time the internet goes out it’s allways a outage in the area .... this is enough 4 days straight of the crap ... then Customer service can’t credit u anything but I’m still paying for something that’s not working
"
319,1298836248014905345,2020-08-27,00:14:27,EDT,,ⒻⓊⒸⓀ ⒾⒸⒺ,"After a small internal outage at work this weekend, I decided to dig a little deeper in how JWTs, JWK and JWKS work.  Lesson learned: don't cache JWKS for more than an hour, it's just not worth the headache of dealing with cache invalidation.
"
320,1298834242978435072,2020-08-27,00:06:29,EDT,,NYC born & bred.,"I haven't eaten dinner at all. In fact, I skipped TWO meals. I last ate at maybe 230pm. Was scheduled to eat next between 5-6pm, but all this shit popped off and there were power outages on my block so I just went out for a bike & run, came back and now here we are. I 💜 it.
"
321,1298818808455536640,2020-08-26,23:05:09,EDT,,"Charleston, SC","It's not going to be good, at least they don't have to deal with storm surge, but there will be power outages.
"
322,1298806785265020929,2020-08-26,22:17:22,EDT,,"Houston, Texas","Texas Tea Leaf checkin’ in. So far so good, at least for my area. My part of Houston is on the “clean” side, but prepped for power outages. Flooding shouldn’t be a problem here, but will be around the city. This is just where we just be patient.   Spoiler alert: I’m not patient
"
323,1298804442301595648,2020-08-26,22:08:04,EDT,,Covered by the BLOOD of Jesus,"What I don’t like is she’s coming at night. Energy text alerts said we may have outages. New Orleans area
"
324,1298801089089863681,2020-08-26,21:54:44,EDT,,"Omaha, NE","At least when you work for your internet provider, they won’t be mad when you have an outage and can’t work. 😀
"
325,1298790708833329153,2020-08-26,21:13:30,EDT,,"Wearamaskville, Rainbow Valley","Supposedly we won't get ""significant"" impact from Laura, but we're on the edge. The edge hasn't spared us wind, rain, and long power outages the last couple times around. I'm not breathing any sighs of relief until at least tomorrow afternoon.
"
326,1298779299907076102,2020-08-26,20:28:09,EDT,,,"👀  What's going on with the Outages??  OUR map is gone at cue map dot pub. Cue anon dot pub DOES seems to work right now, thank you @patsfanns2012  Is this where we go to 8 chan for communications? I normally don't use 8 because it's too hard to navigate.  pic.twitter.com/uYYz58YXqP
"
327,1298769010616492032,2020-08-26,19:47:16,EDT,,"Arizona, USA","They said no outage in the valley when I called. Waiting 5 days for next available tech. Seen like 20 AZ folks w/out service. Something is up!
"
328,1298768061105876995,2020-08-26,19:43:30,EDT,,United States,"@MediacomSupport today was the first day we talked to an agent who didn't chalk our #outage up to the #derecho and actually looked at our modem. So shout out to Dixie for being the only capable employee you apparently have.
"
329,1298759723999727617,2020-08-26,19:10:22,EDT,,Texas,"Speaking for Bluebonnet, we will not take any intentional outages due to the impending hurricane. I'll let our peers at BTU speak for themselves, but I haven't heard any rumors about it cutting power. - Will Holford, Bluebonnet's mgr of public affairs
"
330,1298754397242101760,2020-08-26,18:49:12,EDT,,Anywhere but here,":DD I WOULD LOVE THAT! ...perhaps sometime after Hurricane Laura passes. I don't think I'll be affected all that much, but the most that I expect to happen are power outages. Where I'm at is barely out of the danger zone anyhow...
"
331,1298751553822773248,2020-08-26,18:37:54,EDT,,"Ohio, USA","Do they have a plan to enforce non-compliance? This is the outage I'm seeing at my son's college. I've started to pop off & don't know if I shld try to take it up w/ college or elsewhere. Plans are meaningless if you don't enforce. We've shown that we are all not good Samaritans.
"
332,1298748302494699522,2020-08-26,18:24:59,EDT,,,"really need to remember to not unplug my phone so it stays at 100% charge since a category 4 hurricane is hitting soon (my area isn't in the Danger Zone thank god, I would be Gone if it was) and could cause a power outage at any moment lmao
"
333,1298748077700980743,2020-08-26,18:24:05,EDT,,"Lafayette, LA","Whoa! Props to @ATT for informing me just now that I won't be charged for data overages during hurricane aftermath. We were just discussing no internet except 4g if we have power outages.
"
334,1298742253725327362,2020-08-26,18:00:57,EDT,,,"It won't happen though. Look at the spaghetti models. We are not going to get much from this storm (apart from possible power outages)
"
335,1298740096435277826,2020-08-26,17:52:23,EDT,,🇳🇿 New Zealand,"Hondo, please, be safe. I'm very worried for you. If mains sewers blow out, power outages, & no fresh water mate, that doesn't sound fun.  I hope you have supplies at the ready?
"
336,1298733079851302919,2020-08-26,17:24:30,EDT,,"Ibadan, Oyo State 🇳🇬","@IBEDC_NG I took my time and I noticed for the past 2 - 3 weeks now we've been having power outage at #Soka area. 2hrs daily power supply isn't enough please do something.  @seyiamakinde @EngrSMamman @SplashFM1055 @freshfmibadan @NGRSenate @Starfm915 @Guidemoves
"
337,1298725963522596864,2020-08-26,16:56:13,EDT,,In your house eating your food,"What's the point in having my internet back if I can't do anything with it...First world problems, I know.  At least I have internet but still I'm paying for 300/30 and packet loss is out the wazoo right now.  The ISP won't even do anything until the city's outage is resolved...  pic.twitter.com/udHdx3Rx56
"
338,1298713810924998661,2020-08-26,16:07:56,EDT,,Yemen,"if it weren't for the regulated power outages in yemen i'd lose track of time as i live inside the limbo that is my mind. wouldn't walk as much as I pace around the house at 3AM losing the last bit of sanity i have left and any sense of purpose or self value.
"
339,1298704951804338176,2020-08-26,15:32:43,EDT,,"East Coast, USA","And the applicability - if solar goes down at high noon, and a blackout is 4-8 PM...the solar outage doesn't seem applicable.
"
340,1298704737949425665,2020-08-26,15:31:52,EDT,,,"😭 to @attcares because Home wifi using uverse att…  AT&amp;T in United States: speed, performance, outages and user reviews 👉  https://internet.fing.com/provider/AT%26T%20U-verse/US?utm_source=mobile_share&utm_medium=twitter&utm_campaign=dropdetect … #fing #internet #AT&amp;T  via @fingapp @outagedetect
"
341,1298700126966423553,2020-08-26,15:13:33,EDT,,Iowa,"The stop lights at 63rd & university are not working I don’t know if it’s a power outage or what @MurphyKeith
"
342,1298696797590712321,2020-08-26,15:00:19,EDT,,Sucka Free,"Are you using @ATT ? Because they seem to be having a massive outage today:  https://downdetector.com/status/att/map/  pic.twitter.com/8UbAjlpqLm
"
343,1298689955724693504,2020-08-26,14:33:08,EDT,,"Colorado, USA","@comcastcares @xfinity 30 times. 30 freaking times you've dropped my internet in the last 4 months with major outages. I can't take it anymore. You are the absolute worst at what you do. Hard to work from home when you can't do your jobs. And then you intentionally keep me from
"
344,1298686261763411970,2020-08-26,14:18:27,EDT,,"Baltimore, MD","[LAST CHANCE] Don't forget to register for TOMORROW's free webinar, hosted by @Chartwellinc and featuring guest speakers from @MyBGE, @Agent511, and #TeamMindgrub! Save your seat at  https://www.cvent.com/d/s7q0k9 !  #outage #energy #utilities #innovation #freewebinar pic.twitter.com/XF4MrkpiQO
"
345,1298685568667222023,2020-08-26,14:15:42,EDT,,"Hartford, Ct.","In 94 pages of Emails and storm reports officials at UConn center warn Eversource the storm is getting stronger but as late as 11:43 pm night before Isiais they weren’t predicting major outages. It was only at 11 am the day it but that UConn doubled its projections.
"
346,1298680502484787201,2020-08-26,13:55:34,EDT,,,"Agreed but I don’t think it requires more funding. I think there’s a lot of things cops are required to do that don’t make a lot of sense. I’d rather they reallocate the funds. Not sure why a cop should be chasing a stray dog, then directing traffic at a power outage, then being
"
347,1298679829085278208,2020-08-26,13:52:54,EDT,,"Cork, Ireland","You shouldn’t need my personal info in order to answer the general question I asked. Customer Care should have the answer at its fingertips. Is there an outage in Glanmire? Answer < yes / no > Approx restoration time < enter time here > ... simple as that!
"
348,1298662013611040769,2020-08-26,12:42:06,EDT,,,"@Ask_Spectrum service outage again LA 90035. This is happening too often.. should I switch to @ATT ?
"
349,1298661724262764544,2020-08-26,12:40:57,EDT,,"California, USA","Another fucking power outage from 9am- 5pm????? For what?? Fuck you, @SCE. Y’all keep doing this shit that at this point, I shouldn’t even have to pay.
"
350,1298654443999830017,2020-08-26,12:12:01,EDT,,Online & locations nationwide,"Hello, we're sorry to hear this. There aren't any widespread or known outages at this time, so we advise starting with clearing your cache & cookies. If you continue to experience issues, please call our Technical Assistance Center at 1-877-832-4867. Thank you!
"
351,1298654331881881600,2020-08-26,12:11:35,EDT,,Virginia and North Carolina,"Lost cable and internet Tuesday.  I told my wife that the Dems didn't want us to see the Repub. Convention.  Got this via  http://NextDoor.com  this AM.    Cable Outage Update. Just spoke to the area VP. At the bridge on Godwin Blvd there is a bullet hole in their F/O cable.
"
352,1298653601380937735,2020-08-26,12:08:41,EDT,,,"Nah I trade from my phone while I’m @ work running my business. RH is absolutely the most convenient for that. It’s the best app for mobile IMO. Don’t think it’s the best at all, believe me, it’s cost me lots of money during outages. But this is what works best for my situation.
"
353,1298643487924133889,2020-08-26,11:28:29,EDT,,,"@ATT Now my kids are missing school because of outage???? C’mon man...
"
354,1298639364105240576,2020-08-26,11:12:06,EDT,,Global,"Okay but what % of such transactions are impacted annually due to network outages at @Visa? What is the $ loss? Is this a top priority? Wouldn't using #AIOps to manage #bank #networks be a more favorable strategy? https://www.wsj.com/articles/visa-unveils-more-powerful-ai-tool-that-approves-or-denies-card-transactions-11598436001 …
"
355,1298634467368525825,2020-08-26,10:52:39,EDT,,,"@ATT Now my kids are missing class. MY INTERNET HAS BEEN OUT SINCE YESTERDAY MID DAY DUE TO AN OUTAGE. And it’s not back yet?!
"
356,1298633972583464960,2020-08-26,10:50:41,EDT,,"Ruston, Louisiana","Don’t get caught in the dark! With a generator, you don’t have to. Keep your home or business up and running during a power outage—get your generator today! Supplies are limited at our Ruston location only and are first come first serve.  pic.twitter.com/Vok8bhr55Q
"
357,1298621258662379520,2020-08-26,10:00:09,EDT,,,"the majority are proud to be here and proud of their roots. Most angry brits don’t even know what they’re angry about until the media bring it to their attention. It’s fake outage at nothing, happens every year. People are scared their identity is being lost when it’s not  pic.twitter.com/E8pvFBSCtD
"
358,1298619005754912777,2020-08-26,09:51:12,EDT,,,"Hi Kerry, I'm really sorry that your services are down at the moment, I have checked the Leire Exchange and can't see any reported outage.  Have you reported it to your provider yet? If so what have they advised? ^Antony
"
359,1298618316840468491,2020-08-26,09:48:28,EDT,,City of Trump!,"I didn’t see a power outage or electricity go out! All the lights were on ,so it was bright as anything at the RNC.  It didn’t look dark to me!!...lol
"
360,1298618079363182592,2020-08-26,09:47:31,EDT,,Ontario,"Trudeau is missing the mark on how to re-open schools safely. Many schools in the US aren’t offering in-person schooling at all, and are now experiencing zoom outages in their first week.  Has anyone invested in better remote learning tools?
"
